1,2,1,1,1,0,0
2,2,1,1,1,0,0
3,1,1,0,1,0,2
4,2,1,1,1,0,0
5,1,0,0,2,0,0
6,1,0,0,2,0,0
7,2,0,1,1,0,0
8,2,0,1,1,0,0
9,2,0,0,1,0,0
10,1,0,2,1,0,0
11,1,0,0,2,0,0
12,1,0,2,1,0,0
13,0,0,0,1,2,1
14,1,0,0,2,0,0
15,2,0,0,1,0,0
16,0,0,0,1,2,0
17,1,0,2,1,0,0
18,2,1,0,1,0,0
19,1,2,0,1,0,0
20,1,0,2,1,0,0
21,1,0,0,2,0,0
22,1,0,0,2,0,0
23,1,0,2,0,0,0
24,1,0,2,1,0,0
25,1,0,0,0,0,2
26,1,0,2,1,0,0
27,2,0,0,1,0,0
28,1,0,0,2,0,0
29,1,0,0,2,0,0
30,1,0,0,2,0,0
31,2,0,0,1,1,0
32,2,0,0,1,0,0
